id_cliente,numero_cuenta,nombre,apellido,ciudad_cliente,pais_cliente,fecha_nacimiento,estado_civil,ingreso_anual,genero,numero_hijos,hijos_en_casa,nivel_educativo,fecha_apertura_cuenta,tipo_membresia,ocupacion,vivienda_propia
2539,73152642248-8, Ernesto, Solano,Quito,Ecuador,15/1/1943,Casado,$6K-$10K,M,4,4,Educación Secundaria Incompleta,28/8/2021,Premium,Operativa Básica,Si
2540,73205401150-6, Paula, Molina,Quito,Ecuador,11/5/2008,Soltero,$2K-$6K,F,3,0,Educación Secundaria Incompleta,16/7/2020,Básica,Operativa Básica,No
2541,73217811881-8, Marta, Araya,Cali,Colombia,6/3/1987,Casado,$10K-$14K,F,2,2,Educación Universitaria Incompleta,13/3/2023,Frescura,Operativa Calificada,No
2542,73220046200-1, Luis, Zamora,Bogotá,Colombia,20/5/1969,Casado,$2K-$6K,M,4,1,Educación Secundaria Incompleta,18/7/2020,Básica,Operativa Calificada,No
2543,73245656050-2, Lucía, Medina,Trujillo,Perú,17/10/1960,Soltero,$6K-$10K,F,3,0,Educación Secundaria Completa,24/11/2020,Frescura,Operativa Básica,No
2544,73275508880-9, Sara, Rojas,Bogotá,Colombia,3/10/1967,Casado,$18K-22K,F,4,4,Postgrado Universitario,11/11/2022,Premium,Profesional,Si
2545,73281348049-4, Nuria, Cruz,Quito,Ecuador,5/8/1998,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,2/11/2022,Básica,Operativa Calificada,No
2546,73322522700-1, Raquel, Vásquez,Quito,Ecuador,6/6/1997,Casado,$6K-$10K,F,3,3,Educación Secundaria Completa,21/4/2022,Premium,Operativa Básica,Si
2547,73327554461-5, Isabel, Ríos,Cali,Colombia,8/8/1967,Casado,$14K-$18K,F,3,2,Postgrado Universitario,7/12/2022,Frescura,Profesional,Si
2548,73422914950-3, Ángel, Escalante,Medellín,Colombia,19/4/1973,Soltero,$14K-$18K,M,1,0,Educación Universitaria Completa,26/9/2022,Frescura,Profesional,Si
2549,73429861960-4, Martín, Lara,Chiclayo,Perú,28/10/1989,Soltero,$14K-$18K,M,3,0,Educación Universitaria Completa,17/2/2021,Frescura,Profesional,No
2550,73439643900-7, Marco, Guerra,Bogotá,Colombia,7/11/1982,Casado,$22K-$26K,M,3,1,Educación Secundaria Completa,1/4/2021,Frescura,Gerencial,Si
2551,73474453686-3, Susana, Ramírez,Cajamarca,Perú,18/7/2001,Casado,$14K-$18K,F,4,4,Educación Secundaria Completa,6/3/2021,Premium,Profesional,No
2552,73477814550-4, Julia, Zamora,Quito,Ecuador,15/11/1959,Soltero,$6K-$10K,F,4,0,Educación Secundaria Completa,13/5/2020,Frescura,Operativa Calificada,No
2553,73483559800-3, Edison, Hernández,Cali,Colombia,6/12/2007,Casado,$10K-$14K,M,2,1,Educación Universitaria Completa,3/6/2024,Frescura,Profesional,Si
2554,73505658506-3, Susana, Chávez,Cali,Colombia,3/3/1946,Soltero,$10K-$14K,F,0,0,Educación Universitaria Incompleta,15/9/2021,Selecta,Gerencial,No
2555,73556765450-6, Eduardo, Arévalo,Cali,Colombia,28/12/2006,Casado,$10K-$14K,M,4,4,Educación Universitaria Incompleta,11/10/2022,Premium,Operativa Calificada,Si
2556,73559375050-1, Abel, Barrios,Cali,Colombia,15/7/1964,Casado,$22K-$26K,M,2,0,Educación Secundaria Incompleta,22/6/2024,Frescura,Profesional,Si
2557,73564895093-0, Natalia, Fuentes,Quito,Ecuador,23/6/1996,Soltero,$2K-$6K,F,0,0,Educación Secundaria Incompleta,17/10/2020,Básica,Operativa Básica,No
2558,73582900650-8, Raquel, Salinas,Bogotá,Colombia,2/10/1940,Casado,$22K-$26K,F,0,0,Postgrado Universitario,2/3/2020,Frescura,Profesional,Si
2559,73592326150-8, Montserrat, González,Cali,Colombia,16/6/1975,Casado,$22K-$26K,F,3,0,Postgrado Universitario,22/4/2021,Selecta,Gerencial,Si
2560,73593264815-2, Carlos, Rivera,Bogotá,Colombia,7/6/1944,Soltero,$6K-$10K,M,3,0,Educación Secundaria Completa,12/7/2022,Frescura,Operativa Básica,Si
2561,73598071400-7, Álvaro, Rojas,Bogotá,Colombia,13/8/1949,Casado,$6K-$10K,M,3,3,Educación Universitaria Incompleta,6/3/2023,Premium,Operativa Calificada,Si
2562,73600681000-9, Raúl, Velasco,Bogotá,Colombia,24/3/1968,Soltero,$26K-$30K,M,2,0,Educación Secundaria Completa,4/10/2021,Frescura,Gerencial,No
2563,73605562744-7, Bruno, López,Cali,Colombia,5/7/1982,Soltero,$6K-$10K,M,2,0,Educación Universitaria Incompleta,7/10/2023,Básica,Gerencial,Si
2564,73611570893-0, Raúl, Ortiz,Quito,Ecuador,15/7/1950,Casado,$14K-$18K,M,4,4,Educación Universitaria Completa,20/6/2022,Premium,Profesional,Si
2565,73633463082-2, Miguel Ángel, Díaz,Bogotá,Colombia,3/8/1981,Soltero,$6K-$10K,M,4,0,Educación Secundaria Completa,19/9/2024,Frescura,Operativa Calificada,No
2566,73676496600-4, Marina, Aguilar,Cali,Colombia,26/9/1947,Casado,$10K-$14K,F,3,2,Educación Secundaria Incompleta,5/4/2020,Selecta,Operativa Básica,No
2567,73721707759-6, Alicia, Peralta,Quito,Ecuador,6/4/1998,Soltero,$2K-$6K,F,3,0,Educación Universitaria Incompleta,27/6/2023,Básica,Profesional,No
2568,73746566600-7, David, Silva,Medellín,Colombia,24/6/1988,Casado,$10K-$14K,M,2,2,Educación Universitaria Completa,7/10/2020,Frescura,Gerencial,Si
2569,73749176200-8, Héctor, Aguilar,Bogotá,Colombia,22/9/1968,Casado,$2K-$6K,M,1,1,Educación Secundaria Incompleta,25/8/2021,Básica,Operativa Calificada,Si
2570,73764346950-3, Pablo, Romero,Cali,Colombia,21/6/1951,Casado,$14K-$18K,M,2,1,Postgrado Universitario,14/1/2021,Frescura,Gerencial,Si
2571,73766956550-5, Vanessa, Rojas,Bogotá,Colombia,19/8/1969,Casado,$26K-$30K,F,2,1,Educación Secundaria Completa,12/7/2024,Frescura,Profesional,Si
2572,73778728842-9, Ernesto, Miranda,Bogotá,Colombia,11/4/1959,Soltero,$6K-$10K,M,5,0,Educación Universitaria Incompleta,16/3/2023,Selecta,Gerencial,No
2573,73805127200-2, María José, Morales,Bogotá,Colombia,7/9/1953,Soltero,$10K-$14K,F,2,0,Educación Universitaria Completa,20/6/2022,Premium,Gerencial,Si
2574,73811398150-3, Adrián, García,Jaén,Perú,2/4/1941,Casado,$10K-$14K,M,0,0,Educación Universitaria Completa,6/3/2020,Frescura,Gerencial,Si
2575,73928519350-8, Gonzalo, Molina,Quito,Ecuador,3/7/2008,Casado,$22K-$26K,M,1,0,Educación Universitaria Completa,20/4/2023,Selecta,Profesional,Si
2576,73959893350-2, Irene, Ramos,Medellín,Colombia,21/11/2009,Casado,$6K-$10K,F,5,3,Educación Secundaria Incompleta,8/1/2021,Premium,Operativa Básica,No
2577,73965112900-2, Esther, Soto,Bogotá,Colombia,25/9/1976,Soltero,$6K-$10K,F,1,0,Educación Secundaria Incompleta,6/7/2021,Selecta,Operativa Calificada,No
2578,73969055710-8, Mario, Reyes,Bogotá,Colombia,17/3/1970,Soltero,$10K-$14K,M,3,0,Educación Universitaria Completa,12/11/2021,Básica,Profesional,No
2579,73975608347-5, Ángela, Villalobos,Bogotá,Colombia,14/10/2003,Casado,$6K-$10K,F,2,1,Educación Secundaria Completa,20/10/2020,Frescura,Operativa Calificada,No
2580,74009066222-8, Adriana, Mendoza,Quito,Ecuador,12/3/1945,Casado,$6K-$10K,F,2,2,Educación Secundaria Completa,5/1/2021,Frescura,Operativa Calificada,Si
2581,74017120895-5, Alejandro, Hernández,Bogotá,Colombia,12/7/1956,Casado,$6K-$10K,M,1,1,Educación Secundaria Completa,25/5/2020,Frescura,Operativa Calificada,Si
2582,74029925764-0, Paula, León,Bogotá,Colombia,14/12/1982,Casado,$2K-$6K,F,4,2,Educación Secundaria Incompleta,9/7/2023,Básica,Operativa Básica,No
2583,74055573200-9, Irene, Fuentes,Cali,Colombia,16/5/1995,Soltero,$26K-$30K,F,2,0,Educación Secundaria Completa,9/11/2024,Frescura,Profesional,Si
2584,74110566376-9, Maribel, Escobar,Bogotá,Colombia,2/7/1947,Casado,$6K-$10K,F,1,0,Educación Secundaria Completa,18/6/2023,Frescura,Operativa Calificada,Si
2585,74114021062-5, Irene, Ríos,Quito,Ecuador,4/10/2001,Casado,$22K-$26K,F,4,1,Postgrado Universitario,17/12/2023,Frescura,Gerencial,Si
2586,74124066100-7, Elena, León,Bogotá,Colombia,22/5/2004,Soltero,$10K-$14K,F,1,0,Educación Universitaria Completa,20/10/2024,Frescura,Gerencial,Si
2587,74146558850-5, Montserrat, Medina,Cali,Colombia,8/2/1996,Casado,$14K-$18K,F,1,0,Educación Universitaria Completa,21/9/2021,Frescura,Profesional,No
2588,74154914050-7, Mauricio, Pérez,Cali,Colombia,22/10/1960,Casado,$2K-$6K,M,3,3,Educación Secundaria Incompleta,25/3/2022,Básica,Operativa Básica,Si
2589,74156171975-1, Francisco, Valencia,Lima,Perú,26/2/1960,Casado,$2K-$6K,M,4,3,Educación Secundaria Incompleta,26/2/2023,Básica,Operativa Básica,Si
2590,74175830050-8, Samuel, Duarte,Cali,Colombia,2/8/1968,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,10/6/2022,Premium,Operativa Básica,No
2591,74200744926-7, Marta, Velasco,Bogotá,Colombia,19/3/2009,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,7/4/2024,Básica,Operativa Básica,Si
2592,74214526050-7, Andrés, Rojas,Bogotá,Colombia,7/3/1972,Soltero,$6K-$10K,M,0,0,Educación Secundaria Completa,20/2/2023,Frescura,Operativa Calificada,No
2593,74232757092-2, Maribel, Rojas,Quito,Ecuador,1/5/1971,Soltero,$22K-$26K,F,3,0,Postgrado Universitario,10/9/2023,Frescura,Profesional,Si
2594,74302076100-8, Felipe, Romero,Cali,Colombia,21/3/1996,Casado,$14K-$18K,M,3,1,Educación Universitaria Completa,21/4/2022,Frescura,Gerencial,Si
2595,74340866208-0, Alex, García,Quito,Ecuador,26/9/2004,Casado,$6K-$10K,M,0,0,Educación Secundaria Completa,15/10/2024,Frescura,Operativa Básica,Si
2596,74346536397-9, Adrián, Ramos,Bogotá,Colombia,23/11/1990,Casado,$14K-$18K,M,4,4,Educación Secundaria Incompleta,20/2/2022,Premium,Profesional,Si
2597,74368240800-6, Rubén, Guerra,Quito,Ecuador,24/7/1962,Soltero,$26K-$30K,M,3,0,Educación Secundaria Incompleta,25/2/2024,Frescura,Gerencial,Si
2598,74371226129-8, Irene, Ramírez,Bogotá,Colombia,7/10/1993,Casado,$2K-$6K,F,4,2,Educación Secundaria Incompleta,1/4/2020,Básica,Operativa Básica,Si
2599,74393343500-2, Fabián, Ríos,Bogotá,Colombia,28/5/1996,Casado,$10K-$14K,M,2,0,Educación Universitaria Completa,9/6/2023,Frescura,Gerencial,No
2600,74401191900-3, Adriana, Morales,Cali,Colombia,16/9/1980,Casado,$6K-$10K,F,4,4,Educación Universitaria Incompleta,3/10/2024,Básica,Oficinista,Si
2601,74418314992-8, Verónica, Castro,Bogotá,Colombia,16/7/1996,Casado,$2K-$6K,F,4,2,Educación Secundaria Incompleta,5/6/2022,Básica,Operativa Básica,Si
2602,74433598050-0, Gabriel, Morales,Bogotá,Colombia,8/10/1973,Casado,$30K +,M,1,0,Educación Secundaria Completa,2/3/2021,Premium,Profesional,Si
2603,74464446350-8, Alejandro, Mendoza,Quito,Ecuador,13/7/1997,Soltero,$2K-$6K,M,4,0,Educación Secundaria Incompleta,8/1/2024,Básica,Operativa Básica,No
2604,74506597218-3, Loreto, Soto,Quito,Ecuador,6/4/1992,Soltero,$2K-$6K,F,3,0,Educación Secundaria Completa,16/7/2024,Básica,Operativa Calificada,No
2605,74523363709-3, Inés, Velasco,Bogotá,Colombia,6/3/1981,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,11/3/2022,Básica,Operativa Calificada,No
2606,74568499950-9, Rubén, Fuentes,Cali,Colombia,23/5/2003,Soltero,$10K-$14K,M,4,0,Educación Universitaria Completa,19/7/2024,Selecta,Profesional,Si
2607,74572668076-7, Natalia, Aguilar,Bogotá,Colombia,20/10/1994,Soltero,$26K-$30K,F,3,0,Educación Universitaria Incompleta,14/12/2023,Frescura,Gerencial,Si
2608,74594710467-2, Eva, Fuentes,Bogotá,Colombia,13/3/2001,Soltero,$2K-$6K,F,3,0,Educación Secundaria Incompleta,28/1/2022,Básica,Operativa Calificada,Si
2609,74597432910-2, Virginia, Chávez,Bogotá,Colombia,22/8/1974,Casado,$2K-$6K,F,2,0,Educación Secundaria Incompleta,17/11/2020,Básica,Operativa Calificada,No
2610,74599347900-2, Raquel, Castro,Bogotá,Colombia,5/9/1961,Soltero,$10K-$14K,F,2,0,Educación Universitaria Completa,26/1/2020,Frescura,Profesional,No
2611,74630721900-5, Jorge, Parra,Bogotá,Colombia,8/11/2001,Soltero,$6K-$10K,M,2,0,Educación Secundaria Completa,7/4/2023,Básica,Operativa Calificada,No
2612,74638044250-8, Daniel, Rodríguez,Bogotá,Colombia,6/6/1949,Casado,$2K-$6K,M,1,1,Educación Secundaria Incompleta,18/9/2024,Básica,Operativa Calificada,No
2613,74664705500-8, Beatriz, Cordero,Medellín,Colombia,10/4/1953,Casado,$6K-$10K,F,2,1,Educación Secundaria Completa,3/9/2023,Frescura,Operativa Básica,Si
2614,74708470998-6, Julián, Duarte,Medellín,Colombia,25/9/1958,Casado,$2K-$6K,M,3,3,Educación Secundaria Incompleta,23/2/2022,Básica,Operativa Calificada,No
2615,74726044831-5, Alejandro, Araya,Quito,Ecuador,21/7/1965,Casado,$10K-$14K,M,4,1,Educación Universitaria Completa,22/7/2023,Frescura,Profesional,Si
2616,74735639094-6, Julia, Medina,Cali,Colombia,26/4/2009,Casado,$6K-$10K,F,4,0,Educación Secundaria Completa,24/8/2021,Frescura,Operativa Calificada,Si
2617,74737385100-5, Adrián, Sánchez,Medellín,Colombia,23/10/1987,Soltero,$14K-$18K,M,4,0,Educación Universitaria Completa,9/1/2021,Frescura,Profesional,No
2618,74744970500-1, Concha, Castro,Bogotá,Colombia,14/8/1996,Casado,$6K-$10K,F,5,5,Educación Secundaria Completa,3/9/2023,Premium,Operativa Básica,Si
2619,74757775400-8, Susana, Morales,Bogotá,Colombia,15/3/1982,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,6/5/2024,Básica,Operativa Básica,Si
2620,74758301100-6, Manuela, Cáceres,Bogotá,Colombia,13/1/1952,Casado,$10K-$14K,F,0,0,Educación Universitaria Completa,4/11/2023,Frescura,Gerencial,Si
2621,74769810500-8, Gloria, Vega,Bogotá,Colombia,9/10/1972,Casado,$6K-$10K,F,4,0,Educación Secundaria Completa,7/6/2024,Frescura,Operativa Calificada,Si
2622,74790726150-6, Elena, Contreras,Piura,Perú,24/5/1986,Soltero,$14K-$18K,F,4,0,Educación Universitaria Completa,19/11/2024,Frescura,Profesional,No
2623,74796471750-9, Francisco, Mendoza,Bogotá,Colombia,9/3/1951,Casado,$6K-$10K,M,2,0,Educación Secundaria Completa,12/11/2021,Frescura,Operativa Calificada,Si
2624,74810909926-8, Verónica, Rivera,Bogotá,Colombia,20/9/1990,Soltero,$6K-$10K,F,2,0,Educación Secundaria Incompleta,22/9/2021,Selecta,Operativa Básica,No
2625,74824334382-4, Verónica, Espinoza,Medellín,Colombia,27/11/1995,Soltero,$14K-$18K,F,3,0,Educación Universitaria Completa,20/7/2022,Frescura,Gerencial,No
2626,74848235700-7, Javier, Aguirre,Medellín,Colombia,22/8/1956,Casado,$6K-$10K,M,2,2,Educación Secundaria Incompleta,27/5/2020,Frescura,Operativa Básica,No
2627,74874896600-6, Cristian, Palacios,Bogotá,Colombia,22/7/2009,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,26/8/2022,Básica,Operativa Básica,Si
2628,74945398567-5, Luis, Ramírez,Quito,Ecuador,14/2/1989,Soltero,$26K-$30K,M,3,0,Educación Universitaria Completa,6/10/2021,Frescura,Profesional,Si
2629,74953584671-1, Lorena, Salinas,Cali,Colombia,3/9/1956,Casado,$14K-$18K,F,4,1,Educación Universitaria Completa,10/12/2021,Selecta,Profesional,Si
2630,74968492550-6, Isabel, Pérez,Cali,Colombia,3/8/2008,Casado,$10K-$14K,F,3,3,Educación Universitaria Completa,3/12/2021,Premium,Gerencial,Si
2631,75030188450-0, Pedro, Castillo,Quito,Ecuador,13/11/1989,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,20/7/2020,Básica,Operativa Básica,Si
2632,75043782100-4, Juan Carlos, Suárez,Medellín,Colombia,11/7/1979,Soltero,$2K-$6K,M,3,0,Educación Secundaria Incompleta,7/3/2021,Básica,Operativa Básica,Si
2633,75052193402-4, Arturo, Valencia,Quito,Ecuador,6/12/2001,Casado,$6K-$10K,M,1,1,Educación Secundaria Completa,20/2/2023,Frescura,Operativa Básica,Si
2634,75060511050-4, Eva, Calderón,Piura,Perú,27/11/1972,Casado,$6K-$10K,F,5,0,Educación Secundaria Completa,7/9/2023,Frescura,Operativa Calificada,Si
2635,75098681350-3, Miguel Ángel, Morales,Cali,Colombia,26/3/1990,Casado,$6K-$10K,M,0,0,Educación Universitaria Incompleta,6/2/2021,Frescura,Oficinista,Si
2636,75162011085-5, Lorena, Peralta,Cali,Colombia,21/8/1992,Soltero,$2K-$6K,F,2,0,Educación Secundaria Incompleta,9/11/2021,Básica,Operativa Calificada,Si
2637,75166254342-3, Gabriel, Medina,Quito,Ecuador,4/2/1956,Casado,$6K-$10K,M,3,1,Educación Secundaria Completa,9/4/2023,Frescura,Operativa Básica,No
2638,75176074050-0, Alicia, Álvarez,Medellín,Colombia,13/7/2002,Casado,$10K-$14K,F,3,2,Educación Universitaria Completa,27/12/2024,Frescura,Gerencial,Si
2639,75226223170-1, Ana, Gómez,Cali,Colombia,16/8/1999,Casado,$2K-$6K,F,0,0,Educación Secundaria Incompleta,28/2/2024,Básica,Operativa Calificada,Si
2640,75244041250-5, Carlos, Núñez,Bogotá,Colombia,5/3/2000,Casado,$6K-$10K,M,4,4,Educación Universitaria Incompleta,6/9/2022,Premium,Profesional,Si
2641,75283957718-5, Adriana, Benítez,Chiclayo,Perú,3/8/1967,Casado,$6K-$10K,F,0,0,Educación Secundaria Completa,12/4/2021,Frescura,Operativa Calificada,No
2642,75344020423-4, Mateo, Gutiérrez,Cali,Colombia,27/8/1961,Soltero,$14K-$18K,M,2,0,Postgrado Universitario,19/9/2021,Básica,Gerencial,No
2643,75371620450-2, Manuel, Ochoa,Quito,Ecuador,7/8/2007,Soltero,$10K-$14K,M,1,0,Educación Secundaria Completa,16/8/2021,Selecta,Operativa Básica,Si
2644,75373328923-9, Maribel, Monroy,Trujillo,Perú,24/9/1948,Casado,$2K-$6K,F,2,2,Educación Secundaria Incompleta,24/4/2022,Básica,Operativa Calificada,No
2645,75405172108-3, Gloria, Rivas,Cali,Colombia,27/9/1959,Soltero,$14K-$18K,F,1,0,Postgrado Universitario,20/4/2021,Premium,Gerencial,Si
2646,75422858700-2, Natalia, Rivera,Cajamarca,Perú,16/12/1957,Casado,$6K-$10K,F,2,2,Educación Universitaria Incompleta,7/2/2024,Frescura,Operativa Calificada,Si
2647,75457856058-5, Abel, León,Bogotá,Colombia,18/5/1970,Soltero,$10K-$14K,M,2,0,Educación Universitaria Completa,23/5/2020,Frescura,Profesional,Si
2648,75470153987-5, Rubén, Pinto,Bogotá,Colombia,2/9/1992,Casado,$6K-$10K,M,1,1,Educación Secundaria Incompleta,7/10/2020,Selecta,Operativa Básica,Si
2649,75470435600-6, Diana, Chávez,Lima,Perú,4/11/1976,Casado,$2K-$6K,F,3,0,Educación Secundaria Incompleta,1/9/2020,Básica,Operativa Calificada,No
2650,75472012700-8, Marta, Fuentes,Bogotá,Colombia,24/5/1979,Casado,$6K-$10K,F,1,1,Educación Secundaria Completa,11/12/2021,Premium,Operativa Calificada,No
2651,75503855942-0, Rosario, Valencia,Quito,Ecuador,17/11/1953,Casado,$26K-$30K,F,5,5,Educación Secundaria Completa,13/9/2022,Premium,Gerencial,Si
2652,75525335200-3, Vanessa, Vásquez,Quito,Ecuador,2/10/1987,Soltero,$6K-$10K,F,1,0,Educación Secundaria Completa,19/8/2024,Básica,Operativa Básica,Si
2653,75536863206-9, Laura, Morales,Quito,Ecuador,5/12/1943,Soltero,$10K-$14K,F,1,0,Educación Universitaria Completa,20/8/2020,Frescura,Profesional,No
2654,75547903179-3, Gloria, Arias,Bogotá,Colombia,8/5/1963,Casado,$26K-$30K,F,3,2,Educación Secundaria Completa,28/4/2024,Frescura,Gerencial,Si
2655,75584947200-8, Raúl, Escalante,Bogotá,Colombia,5/5/1992,Casado,$22K-$26K,M,4,3,Educación Secundaria Incompleta,25/2/2022,Premium,Profesional,No
2656,75585998600-3, Ana, Suárez,Medellín,Colombia,16/10/1955,Casado,$2K-$6K,F,2,1,Educación Universitaria Completa,3/4/2021,Básica,Profesional,Si
2657,75587556800-4, Vanessa, Reyes,Quito,Ecuador,7/2/1966,Casado,$6K-$10K,F,2,2,Educación Secundaria Completa,20/11/2022,Frescura,Operativa Calificada,Si
2658,75610294043-9, Miguel, Parra,Bogotá,Colombia,18/9/1992,Casado,$6K-$10K,M,4,0,Educación Secundaria Completa,5/6/2024,Frescura,Operativa Calificada,Si
2659,75616320850-3, Martín, Núñez,Bogotá,Colombia,12/12/1988,Soltero,$6K-$10K,M,1,0,Educación Secundaria Completa,27/11/2022,Frescura,Operativa Básica,No
2660,75627623796-2, Diego, Ortiz,Jaén,Perú,2/10/1973,Soltero,$6K-$10K,M,5,0,Educación Secundaria Completa,3/5/2020,Frescura,Operativa Calificada,No
2661,75639846450-2, Nicolás, Vega,Bogotá,Colombia,12/7/1950,Casado,$10K-$14K,M,2,1,Educación Universitaria Completa,26/11/2021,Frescura,Profesional,Si
2662,75649778750-0, Ana, Aguirre,Medellín,Colombia,20/12/1980,Soltero,$6K-$10K,F,4,0,Educación Secundaria Incompleta,16/2/2023,Frescura,Operativa Básica,No
2663,75698801577-9, Ángel, Guzmán,Cali,Colombia,5/3/1967,Casado,$6K-$10K,M,1,1,Educación Secundaria Incompleta,8/7/2021,Frescura,Operativa Calificada,Si
2664,75737629100-1, Patricia, Acosta,Cali,Colombia,18/9/1952,Soltero,$10K-$14K,F,3,0,Educación Secundaria Completa,22/4/2022,Selecta,Operativa Calificada,Si
2665,75771387517-1, Marta, Ramos,Medellín,Colombia,10/4/1953,Soltero,$2K-$6K,F,5,0,Educación Secundaria Incompleta,18/6/2020,Básica,Operativa Básica,Si
2666,75819264948-7, Wilmer, Duarte,Lima,Perú,25/11/2000,Soltero,$6K-$10K,M,4,0,Educación Universitaria Incompleta,9/12/2023,Frescura,Operativa Básica,No
2667,75833628175-0, Verónica, Morales,Bogotá,Colombia,10/2/1954,Casado,$10K-$14K,F,1,1,Educación Universitaria Incompleta,4/11/2022,Premium,Oficinista,Si
2668,75836444600-1, Miguel Ángel, González,Bogotá,Colombia,19/8/1949,Casado,$14K-$18K,M,0,0,Educación Universitaria Completa,14/11/2021,Frescura,Profesional,No
2669,75876699150-4, Héctor, Martínez,Bogotá,Colombia,18/8/2008,Soltero,$2K-$6K,M,0,0,Educación Secundaria Incompleta,7/12/2024,Frescura,Operativa Básica,No
2670,75885072946-8, Ángela, González,Bogotá,Colombia,8/8/1990,Soltero,$14K-$18K,F,0,0,Postgrado Universitario,28/3/2022,Frescura,Profesional,Si
2671,75904411800-6, Eduardo, Palacios,Quito,Ecuador,14/7/1997,Soltero,$18K-22K,M,5,0,Postgrado Universitario,23/7/2021,Frescura,Profesional,No
2672,75904937500-5, Tomás, González,Bogotá,Colombia,22/8/1992,Soltero,$2K-$6K,M,1,0,Educación Secundaria Incompleta,8/10/2024,Premium,Operativa Básica,Si
2673,75917160211-8, Sebastián, Galindo,Medellín,Colombia,2/5/1965,Casado,$10K-$14K,M,5,2,Educación Universitaria Completa,26/6/2022,Selecta,Gerencial,Si
2674,75932706294-7, Pablo, Herrera,Medellín,Colombia,18/10/1952,Casado,$2K-$6K,M,0,0,Educación Secundaria Incompleta,8/8/2022,Básica,Operativa Calificada,Si
2675,76008164880-0, Fernando, Morales,Bogotá,Colombia,21/2/1992,Soltero,$22K-$26K,M,0,0,Educación Secundaria Incompleta,24/6/2022,Selecta,Gerencial,No
2676,76014210650-2, Gloria, Castro,Quito,Ecuador,15/11/1940,Soltero,$2K-$6K,F,1,0,Educación Secundaria Incompleta,27/5/2022,Básica,Operativa Calificada,No
